customerID;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;MonthlyCharges;TotalCharges;Churn
5524-KHNJP;M;0;Y;1;33;Yes;No;DSL;Yes;No;Yes;No;Yes;Yes;2;No;Credit card (automatic);74.75;2453.3;No
1918-ZBFQJ;F;0;N;0;13;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;1;Yes;Electronic check;79.25;1111.65;Yes
1024-GUALD;F;0;Y;0;1;No;No phone service;DSL;No;No;No;No;No;No;1;Yes;Electronic check;24.8;24.8;Yes
4827-USJHP;M;0;N;0;20;Yes;No;DSL;No;Yes;No;No;No;No;1;Yes;Mailed check;51.8;1023.85;No
8167-GJLRN;M;0;N;0;3;No;No phone service;DSL;No;No;No;Yes;No;No;1;No;Electronic check;30.4;82.15;No
0956-SYCWG;F;0;N;0;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Electronic check;19.65;244.8;No
8017-UVSZU;F;0;Y;0;40;Yes;Yes;DSL;No;Yes;No;No;No;No;1;No;Credit card (automatic);56.6;2379.1;No
7100-FQPRV;M;0;Y;1;43;Yes;Yes;DSL;Yes;No;No;Yes;No;Yes;2;Yes;Credit card (automatic);71.9;3173.35;No
2472-OVKUP;M;0;Y;0;6;Yes;No;Fiber optic;No;Yes;Yes;No;No;Yes;1;Yes;Electronic check;91;531;Yes
2984-RGEYA;F;0;Y;1;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);19.75;1375.4;No
9680-NIAUV;F;0;Y;1;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;3;No;Credit card (automatic);109.7;8129.3;No
2146-EGVDT;M;0;Y;1;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);19.3;1192.7;No
2604-IJPDU;F;0;Y;0;20;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;No;1;Yes;Electronic check;96.55;1901.65;No
9178-JHUVJ;M;0;Y;1;24;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Bank transfer (automatic);24.1;587.4;No
6168-YBYNP;M;0;N;0;59;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;1;Yes;Electronic check;111.35;6519.75;No
7255-SSFBC;M;0;Y;1;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);112.25;8041.65;No
3645-DEYGF;M;0;N;1;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20.75;20.75;No
9323-HGFWY;F;0;Y;0;27;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;2;Yes;Credit card (automatic);101.9;2681.15;No
8544-GOQSH;F;0;N;0;14;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;1;Yes;Credit card (automatic);80.05;1112.3;No
3363-DTIVD;M;0;Y;1;71;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;3;No;Electronic check;105.55;7405.5;No
7018-WBJNK;M;0;N;1;13;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Credit card (automatic);78.3;1033.95;No
9142-KZXOP;M;0;N;0;44;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Credit card (automatic);68.85;2958.95;No
7674-YTAFD;F;0;N;0;33;Yes;No;Fiber optic;No;Yes;No;Yes;No;No;2;Yes;Bank transfer (automatic);79.95;2684.85;No
6348-SNFUS;M;0;Y;1;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;Yes;3;Yes;Credit card (automatic);55.45;4179.2;No
1285-OKIPP;M;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;No;Electronic check;79.9;79.9;Yes
7825-ECJRF;F;0;N;0;19;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;1;Yes;Electronic check;106.6;1934.45;Yes
1347-KTTTA;M;0;Y;0;64;Yes;No;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;2;Yes;Credit card (automatic);102.45;6654.1;No
7841-TZDMQ;M;0;N;0;2;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Credit card (automatic);46;84.5;Yes
4195-NZGTA;F;0;N;0;1;No;No phone service;DSL;No;No;No;No;No;No;1;No;Electronic check;25.25;25.25;No
7157-SMCFK;M;0;N;1;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.75;1124.2;No
4709-LKHYG;F;0;Y;1;29;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Electronic check;20;540.05;No
2504-DSHIH;M;1;Y;0;23;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;1;No;Electronic check;86.8;1975.85;No
0699-NDKJM;F;0;Y;0;57;No;No phone service;DSL;Yes;Yes;Yes;No;Yes;Yes;1;Yes;Bank transfer (automatic);58.75;3437.45;No
9286-BHDQG;M;0;Y;1;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;No;No;3;No;Credit card (automatic);45.25;3139.8;No
0230-WEQUW;M;0;Y;0;66;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;3;Yes;Bank transfer (automatic);56.6;3789.2;No
2040-LDIWQ;M;0;Y;1;65;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);84.2;5324.5;No
6496-JDSSB;F;0;N;0;8;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Bank transfer (automatic);80;624.6;No
9408-SSNVZ;F;0;N;0;4;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;70.15;268.35;Yes
4443-EMBNA;F;0;Y;0;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);24.75;1836.9;No
6469-MRVET;M;0;Y;1;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Electronic check;20.2;20.2;No
0742-MOABM;M;0;Y;0;4;Yes;No;DSL;No;No;No;Yes;No;No;1;No;Mailed check;50.05;179.35;Yes
5961-VUSRV;F;0;N;0;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Bank transfer (automatic);19.35;219.35;No
6778-JFCMK;M;0;N;0;24;No;No phone service;DSL;Yes;No;No;No;Yes;Yes;2;Yes;Mailed check;50.6;1288.75;No
6341-JVQGF;F;0;Y;1;31;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;2;Yes;Mailed check;81.15;2545.75;No
2232-DMLXU;F;0;Y;0;1;Yes;No;DSL;No;No;No;No;Yes;No;1;No;Mailed check;55.2;55.2;Yes
4811-JBUVU;M;0;N;0;30;Yes;Yes;Fiber optic;No;No;No;Yes;No;Yes;1;Yes;Credit card (automatic);89.9;2723.15;No
0945-TSONX;F;0;Y;1;47;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;3;Yes;Credit card (automatic);85.3;4107.25;No
2651-ZCBXV;M;0;N;0;54;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;3;Yes;Credit card (automatic);108;5760.65;No
3316-UWXUY;M;0;N;0;50;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;1;Yes;Credit card (automatic);93.5;4747.5;No
8937-RDTHP;M;0;N;0;1;Yes;No;Fiber optic;Yes;No;No;No;No;Yes;1;Yes;Mailed check;84.6;84.6;Yes
7083-MIOPC;F;0;N;0;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Credit card (automatic);20.25;1566.9;No
1984-GPTEH;F;0;N;0;29;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Electronic check;25.15;702;No
1251-KRREG;M;0;N;0;2;Yes;Yes;DSL;No;Yes;No;No;No;No;1;Yes;Mailed check;54.4;114.1;Yes
0621-JFHOL;F;0;N;0;10;No;No phone service;DSL;No;No;No;Yes;No;No;3;Yes;Mailed check;29.6;299.05;No
9903-LYSAB;M;0;Y;0;18;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;73.15;1305.95;No
0094-OIFMO;F;1;N;0;11;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Electronic check;95;1120.3;Yes
9227-UAQFT;M;0;N;0;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.75;284.35;No
7301-ABVAD;F;0;N;0;72;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;3;No;Bank transfer (automatic);86.6;6350.5;No
6614-FHDBO;M;0;N;0;72;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;3;No;Bank transfer (automatic);109.2;7878.3;No
7576-ASEJU;F;0;Y;1;41;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;2;Yes;Credit card (automatic);74.7;3187.65;No
9058-HRZSV;F;1;Y;0;65;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;Yes;1;No;Electronic check;94.4;6126.15;No
4522-AKYLR;F;1;N;0;13;Yes;No;DSL;No;Yes;Yes;No;No;No;1;Yes;Electronic check;54.8;731.3;No
0221-WMXNQ;M;1;N;0;4;Yes;No;Fiber optic;Yes;No;No;No;No;No;1;No;Electronic check;75.35;273.4;No
0303-UNCIP;M;0;N;0;41;Yes;Yes;DSL;No;No;Yes;No;No;Yes;2;No;Mailed check;65;2531.8;No
9947-OTFQU;M;1;N;0;15;Yes;No;Fiber optic;No;Yes;No;No;No;No;1;Yes;Electronic check;74.4;1074.3;Yes
0322-YINQP;M;0;N;0;1;Yes;No;DSL;Yes;No;No;No;No;No;1;Yes;Mailed check;48.55;48.55;Yes
0959-WHOKV;M;0;N;0;42;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;2;Yes;Electronic check;99;4298.45;No
4075-JFPGR;F;0;Y;0;51;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;No;2;Yes;Electronic check;93.5;4619.55;No
4629-NRXKX;F;0;Y;1;2;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Electronic check;70.4;147.15;Yes
9514-JDSKI;M;1;Y;0;1;No;No phone service;DSL;No;Yes;No;No;Yes;No;1;No;Electronic check;40.2;40.2;Yes
3282-ZISZV;M;0;N;1;32;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;2;No;Credit card (automatic);83.7;2633.3;No
3675-YDUPJ;M;0;N;0;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Mailed check;19.85;193.05;No
4111-BNXIF;F;0;Y;1;67;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Electronic check;59.55;4103.9;No
7017-VFHAY;F;0;Y;1;61;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);115.1;7008.15;No
6655-LHBYW;M;0;N;0;50;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;2;No;Credit card (automatic);114.35;5791.1;No
4959-JOSRX;F;0;Y;0;2;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Credit card (automatic);44.6;80.55;Yes
5046-NUHWD;F;1;Y;0;29;No;No phone service;DSL;Yes;No;Yes;No;No;Yes;1;Yes;Electronic check;45;1228.65;No
7273-TEFQD;M;1;N;0;3;No;No phone service;DSL;No;No;Yes;No;No;Yes;1;Yes;Electronic check;41.15;132.2;Yes
3606-TWKGI;M;1;N;0;13;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;106.9;1364.3;Yes
7529-ZDFXI;M;1;Y;0;57;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;1;Yes;Electronic check;89.85;4925.35;No
7605-BDWDC;F;0;N;0;31;No;No phone service;DSL;Yes;Yes;No;Yes;No;Yes;3;Yes;Bank transfer (automatic);49.85;1520.1;No
1950-KSVVJ;F;0;Y;0;45;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;2;No;Mailed check;113.3;5032.25;No
0123-CRBRT;F;0;Y;1;61;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Mailed check;88.1;5526.75;No
6292-TOSSS;M;0;N;0;50;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);24.9;1195.25;No
3197-ARFOY;F;1;N;0;19;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;1;Yes;Mailed check;105;2007.25;No
6323-AYBRX;M;0;N;0;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;19.35;1099.6;Yes
7014-ZZXAW;F;0;Y;0;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);24.25;1732.95;No
4385-GZQXV;F;1;N;0;16;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;1;Yes;Electronic check;94.45;1511.2;Yes
7633-MVPUY;M;0;Y;0;57;Yes;No;DSL;Yes;Yes;No;Yes;No;No;3;Yes;Electronic check;59.75;3450.15;No
6366-ZGQGL;M;0;N;0;1;No;No phone service;DSL;No;No;No;No;No;No;1;No;Bank transfer (automatic);24.8;24.8;Yes
4716-HHKQH;M;1;Y;0;20;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;1;No;Electronic check;107.05;2172.05;No
5940-AHUHD;M;0;N;0;1;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Mailed check;70.6;70.6;Yes
6432-TWQLB;M;0;Y;0;5;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;No;1;Yes;Electronic check;85.4;401.1;Yes
4484-GLZOU;F;0;Y;0;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;105.05;5624.85;Yes
3179-GBRWV;M;1;Y;0;21;Yes;No;DSL;Yes;Yes;No;No;No;Yes;1;Yes;Bank transfer (automatic);64.95;1339.8;No
8645-KWHJO;M;0;N;0;14;No;No phone service;DSL;No;No;Yes;Yes;Yes;Yes;1;Yes;Electronic check;55;771.95;No
4130-MZLCC;F;0;N;0;5;Yes;No;DSL;No;Yes;No;No;No;No;1;No;Bank transfer (automatic);50.55;244.75;No
0314-TKOSI;F;0;N;0;6;Yes;No;DSL;Yes;Yes;No;No;No;No;1;No;Mailed check;55.15;322.9;No
8229-MYEJZ;F;0;N;0;10;Yes;No;DSL;No;Yes;No;No;No;No;1;No;Electronic check;51.2;498.25;No
2080-SRCDE;F;0;N;1;1;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;25.4;25.4;No
9577-WJVCQ;F;0;N;0;68;Yes;Yes;DSL;Yes;No;No;No;No;No;1;No;Mailed check;54.45;3687.75;No
9512-UIBFX;M;0;Y;1;18;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;1;No;Mailed check;95.15;1779.95;Yes
6202-DYYFX;F;0;N;0;22;Yes;Yes;Fiber optic;No;No;No;No;No;No;2;Yes;Credit card (automatic);76;1783.6;No
3808-HFKDE;F;0;N;0;20;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Electronic check;44.35;927.15;No
5583-SXDAG;M;0;Y;0;1;Yes;No;Fiber optic;No;No;No;No;No;No;1;No;Electronic check;70;70;Yes
3488-PGMQJ;M;1;N;0;8;Yes;No;Fiber optic;No;Yes;No;No;No;No;1;Yes;Electronic check;74.5;606.55;Yes
3580-REOAC;M;0;N;0;10;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Credit card (automatic);44.85;435.4;Yes
7534-BFESC;M;1;N;0;24;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;76.1;1712.7;Yes
3727-OWVYD;M;0;N;0;35;Yes;No;DSL;Yes;Yes;Yes;No;No;No;2;No;Mailed check;61.2;2021.2;No
2294-SALNE;M;0;Y;1;23;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;No;2;No;Mailed check;86.8;1940.8;No
4847-TAJYI;F;1;N;0;6;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;89.35;567.8;No
1563-IWQEX;F;0;N;0;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;19.7;220.35;No
8203-XJZRC;M;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20.25;20.25;No
6556-DBKZF;F;0;Y;1;71;Yes;No;Fiber optic;No;No;Yes;No;No;No;3;No;Electronic check;76.05;5436.45;No
6851-WEFYX;M;1;Y;0;35;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;100.8;3437.5;No
2985-JUUBZ;M;0;Y;1;40;Yes;Yes;DSL;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;74.55;3015.75;No
6390-DSAZX;F;0;N;1;1;Yes;No;Fiber optic;Yes;No;No;No;No;No;1;Yes;Mailed check;73.6;73.6;Yes
0895-LMRSF;M;0;N;0;23;Yes;No;DSL;No;No;No;No;Yes;Yes;2;Yes;Bank transfer (automatic);64.9;1509.8;No
8098-LLAZX;F;1;N;0;4;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;95.45;396.1;Yes
8266-VBFQL;M;0;N;0;4;Yes;No;Fiber optic;No;No;Yes;Yes;No;Yes;1;Yes;Electronic check;90.4;356.65;No
8181-YHCMF;F;0;Y;1;68;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);60.3;4109;No
2240-HSJQD;M;0;N;1;38;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;1;Yes;Mailed check;81.85;3141.7;No
1248-DYXUB;M;0;Y;1;52;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Mailed check;24.8;1229.1;No
0265-EDXBD;M;1;Y;0;32;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;74.9;2303.35;Yes
4115-BNPJY;M;0;Y;1;29;Yes;No;DSL;No;No;Yes;Yes;Yes;Yes;3;No;Mailed check;75.55;2054.4;No
3167-SNQPL;M;1;Y;1;38;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;1;No;Electronic check;101.15;3741.85;No
4091-TVOCN;M;0;N;1;48;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;2;Yes;Credit card (automatic);78.75;3682.45;No
1098-TDVUQ;F;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;Yes;Bank transfer (automatic);19.25;19.25;No
7277-OZCGZ;F;0;N;0;22;Yes;No;Fiber optic;Yes;No;No;Yes;No;Yes;1;Yes;Electronic check;89.05;1886.25;No
1557-EMYVT;F;0;N;0;43;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);115.05;4895.1;No
2799-ARNLO;F;1;Y;0;5;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;69.35;341.6;No
7563-BIUPC;M;0;N;0;5;Yes;No;Fiber optic;No;No;No;No;Yes;No;1;Yes;Electronic check;80.6;415.55;Yes
5027-YOCXN;M;0;Y;1;51;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;2;No;Credit card (automatic);110.05;5686.4;No
3973-SKMLN;M;0;N;0;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Credit card (automatic);19.9;1355.1;No
2321-OMBXY;F;0;Y;1;38;Yes;No;DSL;Yes;Yes;No;Yes;Yes;Yes;2;No;Credit card (automatic);80.3;3058.65;Yes
2840-XANRC;M;1;Y;0;24;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;1;Yes;Electronic check;93.15;2231.05;Yes
6745-JEFZB;M;0;Y;0;35;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;No;1;Yes;Credit card (automatic);91.5;3236.35;No
5020-ZSTTY;F;1;N;0;54;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;2;No;Bank transfer (automatic);82.45;4350.1;Yes
9880-TDQAC;F;0;Y;1;72;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;3;Yes;Electronic check;60;4264;No
8705-WZCYL;M;0;N;0;1;Yes;No;DSL;No;No;No;No;No;No;1;Yes;Electronic check;44.8;44.8;No
7102-JJVTX;F;0;Y;1;9;Yes;No;DSL;Yes;No;No;No;No;No;2;No;Mailed check;48.6;422.3;No
8626-PTQGE;M;0;N;0;69;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);60.05;4176.7;No
4983-CLMLV;F;0;Y;0;52;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;1;Yes;Credit card (automatic);102.7;5138.1;No
5701-YVSVF;F;1;Y;0;11;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;1;Yes;Electronic check;82.9;880.05;No
5804-LEPIM;F;1;N;0;2;Yes;No;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;70.35;139.05;Yes
5697-GOMBF;F;1;Y;1;28;No;No phone service;DSL;No;No;No;No;Yes;No;1;Yes;Electronic check;35.9;973.65;No
2739-CACDQ;F;1;N;0;17;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;1;Yes;Credit card (automatic);82.65;1470.05;No
9385-EHGDO;F;0;Y;1;35;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Mailed check;19.85;739.35;No
9498-FIMXL;F;0;N;0;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Mailed check;19.2;161.95;No
2379-GYFLQ;M;0;N;0;46;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;No;2;Yes;Credit card (automatic);94.9;4422.95;No
0122-OAHPZ;F;0;N;0;7;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;73.85;511.25;Yes
2868-SNELZ;F;0;N;0;2;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;1;No;Mailed check;80.6;155.8;Yes
4322-RCYMT;M;0;Y;1;68;Yes;Yes;DSL;No;Yes;Yes;Yes;No;Yes;2;Yes;Bank transfer (automatic);75.8;5293.95;Yes
6680-NENYN;F;0;N;0;43;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;3;Yes;Electronic check;104.6;4759.85;Yes
2088-IEBAU;F;0;N;0;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;Yes;Electronic check;88.15;6148.45;No
7982-VCELR;F;0;N;0;36;Yes;No;Fiber optic;No;Yes;No;No;Yes;Yes;1;Yes;Credit card (automatic);94.8;3565.65;No
1343-EHPYB;M;0;Y;0;63;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;1;Yes;Electronic check;103.4;6603;Yes
6035-BXTTY;F;1;N;0;32;Yes;No;DSL;No;Yes;No;Yes;No;No;1;No;Bank transfer (automatic);54.65;1830.1;No
6885-PKOAM;F;0;Y;0;71;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;3;No;Credit card (automatic);85.75;6223.8;No
7520-HQWJU;F;0;Y;1;66;Yes;Yes;DSL;Yes;Yes;Yes;No;No;No;1;Yes;Bank transfer (automatic);67.45;4508.65;No
9639-BUJXT;M;0;N;0;63;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;No;Mailed check;20.5;1328.15;No
5924-SNGKP;F;0;N;1;41;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;2;Yes;Credit card (automatic);20.25;865;No
0021-IKXGC;F;1;N;0;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;1;Yes;Electronic check;72.1;72.1;No
2034-GDRCN;F;0;N;0;2;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;90.4;168.2;Yes
8966-SNIZF;F;0;Y;0;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;No;Bank transfer (automatic);19.45;1303.5;No
6243-OZGFH;F;0;N;0;23;No;No phone service;DSL;No;No;No;No;Yes;Yes;1;Yes;Electronic check;44.95;996.85;No
4654-DLAMQ;F;1;Y;0;64;Yes;No;Fiber optic;Yes;Yes;Yes;No;No;Yes;2;No;Bank transfer (automatic);97;6430.9;No
0513-RBGPE;M;0;Y;1;37;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;3;Yes;Credit card (automatic);62.8;2278.75;No
5160-UXJED;M;0;N;1;17;Yes;No;DSL;No;No;No;No;No;No;2;No;Mailed check;44.6;681.4;No
4115-NZRKS;F;1;N;0;7;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;1;Yes;Electronic check;89.15;574.35;No
0219-YTZUE;M;0;Y;1;4;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;No;1;Yes;Bank transfer (automatic);84.8;371.9;Yes
0623-IIHUG;F;1;N;0;21;No;No phone service;DSL;Yes;No;No;No;Yes;No;1;Yes;Electronic check;41.9;840.1;Yes
4572-DVCGN;F;0;N;0;10;Yes;No;Fiber optic;No;No;No;No;No;Yes;1;Yes;Bank transfer (automatic);80.25;846;Yes
3351-NGXYI;F;1;N;0;16;Yes;Yes;DSL;Yes;No;No;No;No;No;1;Yes;Electronic check;54.1;889;No
8984-EYLLL;M;0;Y;0;64;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;3;Yes;Electronic check;105.25;6823.4;No
9057-MSWCO;M;1;Y;0;27;No;No phone service;DSL;Yes;No;No;No;No;No;1;No;Credit card (automatic);30.75;805.1;Yes
9833-TGFHX;M;0;Y;1;42;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;Yes;2;No;Electronic check;97.1;4016.75;No
9294-TDIPC;M;0;N;1;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;20.2;83.75;No
5229-DTFYB;F;0;N;0;41;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;3;Yes;Bank transfer (automatic);98.8;3959.15;No
0104-PPXDV;M;0;Y;0;58;Yes;No;DSL;No;No;Yes;No;No;No;2;No;Credit card (automatic);50.3;2878.55;No
5176-LMJXE;F;0;N;0;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;3;Yes;Mailed check;20.55;945.7;No
3583-KRKMD;M;0;N;0;18;Yes;No;Fiber optic;No;No;No;Yes;No;No;1;Yes;Bank transfer (automatic);75.9;1373.05;No
1010-DIAUQ;M;0;N;0;5;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;1;No;Bank transfer (automatic);96.5;492.55;Yes
9069-LGEUL;M;0;Y;0;23;Yes;No;DSL;Yes;No;No;No;No;Yes;1;Yes;Bank transfer (automatic);59.95;1406;No
7302-ZHMHP;F;0;N;0;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;1;No;Mailed check;19.15;19.15;No
9571-EDEBV;M;0;Y;0;71;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;2;Yes;Credit card (automatic);98.65;6962.85;No
